Booking_ID,Booking_Date,City,Vehicle_Type,Booking_Status,Fare_Amount
882,2024-04-06 17:00:00,Pune,Auto,Cancelled,369
883,2024-04-06 18:00:00,Delhi,Sedan,Completed,837
884,2024-04-06 19:00:00,Mumbai,Bike,Completed,176
885,2024-04-06 20:00:00,Bangalore,Mini,Completed,834
886,2024-04-06 21:00:00,Mumbai,Mini,Completed,983
887,2024-04-06 22:00:00,Mumbai,Sedan,Completed,1290
888,2024-04-06 23:00:00,Bangalore,Mini,Cancelled,383
889,2024-04-07 00:00:00,Mumbai,Sedan,Completed,1212
890,2024-04-07 01:00:00,Delhi,Bike,Completed,643
891,2024-04-07 02:00:00,Pune,Mini,Completed,748
892,2024-04-07 03:00:00,Bangalore,Bike,Completed,1279
893,2024-04-07 04:00:00,Pune,Auto,Cancelled,349
894,2024-04-07 05:00:00,Delhi,Mini,Completed,194
895,2024-04-07 06:00:00,Bangalore,Auto,Completed,116
896,2024-04-07 07:00:00,Pune,Mini,Cancelled,216
897,2024-04-07 08:00:00,Pune,Bike,Cancelled,1082
898,2024-04-07 09:00:00,Delhi,Sedan,Completed,432
899,2024-04-07 10:00:00,Pune,Bike,Completed,1203
900,2024-04-07 11:00:00,Delhi,Bike,Completed,745
901,2024-04-07 12:00:00,Mumbai,Bike,Completed,1326
902,2024-04-07 13:00:00,Delhi,Mini,Completed,215
903,2024-04-07 14:00:00,Mumbai,Sedan,Cancelled,1062
904,2024-04-07 15:00:00,Bangalore,Auto,Completed,1343
905,2024-04-07 16:00:00,Pune,Bike,Cancelled,1376
906,2024-04-07 17:00:00,Delhi,Mini,Completed,1292
907,2024-04-07 18:00:00,Delhi,Auto,Completed,946
908,2024-04-07 19:00:00,Pune,Bike,Completed,415
909,2024-04-07 20:00:00,Pune,Auto,Cancelled,909
910,2024-04-07 21:00:00,Bangalore,Bike,Cancelled,471
911,2024-04-07 22:00:00,Bangalore,Auto,Completed,859
912,2024-04-07 23:00:00,Delhi,Auto,Completed,976
913,2024-04-08 00:00:00,Bangalore,Sedan,Completed,1076
914,2024-04-08 01:00:00,Mumbai,Sedan,Cancelled,255
915,2024-04-08 02:00:00,Bangalore,Bike,Cancelled,713
916,2024-04-08 03:00:00,Bangalore,Mini,Completed,1136
917,2024-04-08 04:00:00,Delhi,Sedan,Completed,607
918,2024-04-08 05:00:00,Mumbai,Auto,Completed,564
919,2024-04-08 06:00:00,Bangalore,Sedan,Completed,882
920,2024-04-08 07:00:00,Mumbai,Sedan,Completed,903
921,2024-04-08 08:00:00,Mumbai,Bike,Completed,319
922,2024-04-08 09:00:00,Mumbai,Sedan,Cancelled,114
923,2024-04-08 10:00:00,Pune,Sedan,Completed,216
924,2024-04-08 11:00:00,Pune,Auto,Driver_No_Show,430
925,2024-04-08 12:00:00,Pune,Sedan,Completed,155
926,2024-04-08 13:00:00,Pune,Auto,Completed,1474
927,2024-04-08 14:00:00,Delhi,Sedan,Completed,1255
928,2024-04-08 15:00:00,Bangalore,Sedan,Completed,1349
929,2024-04-08 16:00:00,Pune,Mini,Completed,407
930,2024-04-08 17:00:00,Delhi,Sedan,Completed,321
931,2024-04-08 18:00:00,Bangalore,Auto,Completed,1296
932,2024-04-08 19:00:00,Pune,Auto,Completed,1463
933,2024-04-08 20:00:00,Bangalore,Bike,Completed,896
934,2024-04-08 21:00:00,Pune,Bike,Completed,1280
935,2024-04-08 22:00:00,Delhi,Mini,Completed,250
936,2024-04-08 23:00:00,Mumbai,Auto,Completed,1301
937,2024-04-09 00:00:00,Mumbai,Auto,Cancelled,211
938,2024-04-09 01:00:00,Bangalore,Auto,Completed,782
939,2024-04-09 02:00:00,Delhi,Mini,Cancelled,1261
940,2024-04-09 03:00:00,Mumbai,Auto,Completed,1356
941,2024-04-09 04:00:00,Pune,Bike,Completed,431
942,2024-04-09 05:00:00,Mumbai,Mini,Completed,992
943,2024-04-09 06:00:00,Bangalore,Bike,Cancelled,1430
944,2024-04-09 07:00:00,Bangalore,Bike,Cancelled,260
945,2024-04-09 08:00:00,Delhi,Mini,Completed,377
946,2024-04-09 09:00:00,Bangalore,Sedan,Completed,1443
947,2024-04-09 10:00:00,Mumbai,Sedan,Completed,996
948,2024-04-09 11:00:00,Mumbai,Bike,Completed,596
949,2024-04-09 12:00:00,Mumbai,Sedan,Completed,1486
950,2024-04-09 13:00:00,Mumbai,Auto,Completed,1495
951,2024-04-09 14:00:00,Delhi,Mini,Completed,754
952,2024-04-09 15:00:00,Pune,Bike,Cancelled,1159
953,2024-04-09 16:00:00,Pune,Auto,Completed,402
954,2024-04-09 17:00:00,Delhi,Sedan,Completed,537
955,2024-04-09 18:00:00,Bangalore,Auto,Completed,825
956,2024-04-09 19:00:00,Pune,Sedan,Completed,1155
957,2024-04-09 20:00:00,Bangalore,Bike,Completed,285
958,2024-04-09 21:00:00,Pune,Auto,Completed,1297
959,2024-04-09 22:00:00,Bangalore,Mini,Completed,772
960,2024-04-09 23:00:00,Delhi,Bike,Cancelled,1373
961,2024-04-10 00:00:00,Mumbai,Auto,Cancelled,1100
962,2024-04-10 01:00:00,Bangalore,Auto,Completed,378
963,2024-04-10 02:00:00,Mumbai,Sedan,Completed,782
964,2024-04-10 03:00:00,Bangalore,Bike,Completed,1125
965,2024-04-10 04:00:00,Bangalore,Bike,Completed,1317
966,2024-04-10 05:00:00,Bangalore,Bike,Completed,1289
967,2024-04-10 06:00:00,Bangalore,Bike,Completed,1110
968,2024-04-10 07:00:00,Bangalore,Sedan,Completed,1024
969,2024-04-10 08:00:00,Mumbai,Mini,Cancelled,1233
970,2024-04-10 09:00:00,Bangalore,Bike,Completed,479
971,2024-04-10 10:00:00,Mumbai,Sedan,Cancelled,934
972,2024-04-10 11:00:00,Delhi,Mini,Completed,1098
973,2024-04-10 12:00:00,Pune,Mini,Completed,384
974,2024-04-10 13:00:00,Bangalore,Sedan,Completed,520
975,2024-04-10 14:00:00,Pune,Bike,Completed,212
976,2024-04-10 15:00:00,Mumbai,Mini,Completed,1117
977,2024-04-10 16:00:00,Delhi,Bike,Completed,327
978,2024-04-10 17:00:00,Delhi,Bike,Completed,627
979,2024-04-10 18:00:00,Delhi,Auto,Completed,595
980,2024-04-10 19:00:00,Pune,Bike,Completed,130
981,2024-04-10 20:00:00,Mumbai,Auto,Driver_No_Show,261
982,2024-04-10 21:00:00,Bangalore,Mini,Completed,804
983,2024-04-10 22:00:00,Bangalore,Sedan,Completed,821
984,2024-04-10 23:00:00,Mumbai,Auto,Completed,545
985,2024-04-11 00:00:00,Pune,Sedan,Completed,843
986,2024-04-11 01:00:00,Bangalore,Mini,Completed,526
987,2024-04-11 02:00:00,Mumbai,Bike,Completed,603
988,2024-04-11 03:00:00,Bangalore,Mini,Completed,820
989,2024-04-11 04:00:00,Delhi,Sedan,Completed,783
990,2024-04-11 05:00:00,Bangalore,Mini,Cancelled,681
991,2024-04-11 06:00:00,Pune,Bike,Completed,1157
992,2024-04-11 07:00:00,Mumbai,Mini,Completed,835
993,2024-04-11 08:00:00,Pune,Bike,Completed,790
994,2024-04-11 09:00:00,Mumbai,Auto,Completed,857
995,2024-04-11 10:00:00,Delhi,Sedan,Cancelled,853
996,2024-04-11 11:00:00,Mumbai,Bike,Completed,123
997,2024-04-11 12:00:00,Bangalore,Bike,Completed,1339
998,2024-04-11 13:00:00,Bangalore,Mini,Completed,154
999,2024-04-11 14:00:00,Delhi,Auto,Completed,1149
1000,2024-04-11 15:00:00,Mumbai,Bike,Completed,1404
1001,2024-04-11 16:00:00,Delhi,Auto,Completed,903
1002,2024-04-11 17:00:00,Bangalore,Auto,Completed,426
1003,2024-04-11 18:00:00,Pune,Mini,Completed,1069
1004,2024-04-11 19:00:00,Delhi,Bike,Completed,285
1005,2024-04-11 20:00:00,Pune,Mini,Completed,594
1006,2024-04-11 21:00:00,Pune,Sedan,Completed,1135
1007,2024-04-11 22:00:00,Mumbai,Sedan,Cancelled,533
1008,2024-04-11 23:00:00,Delhi,Bike,Completed,307
1009,2024-04-12 00:00:00,Pune,Auto,Completed,232
1010,2024-04-12 01:00:00,Pune,Bike,Completed,1462
1011,2024-04-12 02:00:00,Mumbai,Bike,Completed,1319
1012,2024-04-12 03:00:00,Mumbai,Sedan,Completed,1385
1013,2024-04-12 04:00:00,Bangalore,Sedan,Driver_No_Show,1405
1014,2024-04-12 05:00:00,Pune,Auto,Completed,468
1015,2024-04-12 06:00:00,Bangalore,Auto,Completed,1226
1016,2024-04-12 07:00:00,Pune,Bike,Completed,1306
1017,2024-04-12 08:00:00,Bangalore,Mini,Completed,522
1018,2024-04-12 09:00:00,Mumbai,Bike,Completed,1132
1019,2024-04-12 10:00:00,Delhi,Auto,Cancelled,343
1020,2024-04-12 11:00:00,Mumbai,Mini,Completed,881
1021,2024-04-12 12:00:00,Bangalore,Sedan,Completed,723
1022,2024-04-12 13:00:00,Bangalore,Auto,Completed,666
1023,2024-04-12 14:00:00,Delhi,Auto,Completed,626
1024,2024-04-12 15:00:00,Pune,Mini,Cancelled,136
1025,2024-04-12 16:00:00,Bangalore,Auto,Completed,277
1026,2024-04-12 17:00:00,Bangalore,Auto,Completed,738
1027,2024-04-12 18:00:00,Bangalore,Auto,Completed,951
1028,2024-04-12 19:00:00,Delhi,Auto,Cancelled,171
1029,2024-04-12 20:00:00,Mumbai,Auto,Cancelled,451
1030,2024-04-12 21:00:00,Bangalore,Auto,Completed,722
1031,2024-04-12 22:00:00,Delhi,Auto,Completed,1272
1032,2024-04-12 23:00:00,Bangalore,Auto,Completed,204
1033,2024-04-13 00:00:00,Pune,Sedan,Completed,320
1034,2024-04-13 01:00:00,Delhi,Auto,Completed,962
1035,2024-04-13 02:00:00,Bangalore,Sedan,Completed,1497
1036,2024-04-13 03:00:00,Delhi,Sedan,Completed,617
1037,2024-04-13 04:00:00,Bangalore,Bike,Completed,1383
1038,2024-04-13 05:00:00,Mumbai,Bike,Driver_No_Show,398
1039,2024-04-13 06:00:00,Bangalore,Sedan,Completed,960
1040,2024-04-13 07:00:00,Delhi,Sedan,Completed,141
1041,2024-04-13 08:00:00,Pune,Auto,Completed,870
1042,2024-04-13 09:00:00,Pune,Bike,Completed,996
1043,2024-04-13 10:00:00,Pune,Mini,Completed,591
1044,2024-04-13 11:00:00,Bangalore,Bike,Cancelled,1170
1045,2024-04-13 12:00:00,Mumbai,Sedan,Completed,184
1046,2024-04-13 13:00:00,Bangalore,Sedan,Driver_No_Show,1181
1047,2024-04-13 14:00:00,Pune,Auto,Completed,1090
1048,2024-04-13 15:00:00,Delhi,Auto,Completed,810
1049,2024-04-13 16:00:00,Pune,Bike,Completed,308
1050,2024-04-13 17:00:00,Delhi,Auto,Completed,1371
1051,2024-04-13 18:00:00,Mumbai,Mini,Completed,1334
1052,2024-04-13 19:00:00,Delhi,Mini,Cancelled,138
1053,2024-04-13 20:00:00,Bangalore,Auto,Cancelled,1375
1054,2024-04-13 21:00:00,Bangalore,Mini,Cancelled,1025
1055,2024-04-13 22:00:00,Bangalore,Mini,Completed,861
1056,2024-04-13 23:00:00,Delhi,Bike,Cancelled,1045
1057,2024-04-14 00:00:00,Bangalore,Mini,Completed,151
1058,2024-04-14 01:00:00,Bangalore,Sedan,Completed,473
1059,2024-04-14 02:00:00,Bangalore,Sedan,Completed,1030
1060,2024-04-14 03:00:00,Mumbai,Bike,Completed,255
1061,2024-04-14 04:00:00,Delhi,Auto,Completed,1213
1062,2024-04-14 05:00:00,Delhi,Bike,Completed,778
1063,2024-04-14 06:00:00,Pune,Auto,Completed,450
1064,2024-04-14 07:00:00,Delhi,Auto,Cancelled,168
1065,2024-04-14 08:00:00,Mumbai,Auto,Completed,1286
1066,2024-04-14 09:00:00,Delhi,Auto,Completed,1365
1067,2024-04-14 10:00:00,Mumbai,Auto,Cancelled,1175
1068,2024-04-14 11:00:00,Mumbai,Bike,Cancelled,753
1069,2024-04-14 12:00:00,Delhi,Auto,Completed,162
1070,2024-04-14 13:00:00,Pune,Mini,Cancelled,608
1071,2024-04-14 14:00:00,Bangalore,Mini,Cancelled,391
1072,2024-04-14 15:00:00,Bangalore,Auto,Cancelled,1214
1073,2024-04-14 16:00:00,Delhi,Mini,Cancelled,920
1074,2024-04-14 17:00:00,Delhi,Sedan,Completed,1488
1075,2024-04-14 18:00:00,Mumbai,Bike,Completed,249
1076,2024-04-14 19:00:00,Delhi,Bike,Completed,1394
1077,2024-04-14 20:00:00,Mumbai,Auto,Completed,980
1078,2024-04-14 21:00:00,Pune,Auto,Completed,1239
1079,2024-04-14 22:00:00,Delhi,Sedan,Completed,803
1080,2024-04-14 23:00:00,Bangalore,Auto,Completed,615
1081,2024-04-15 00:00:00,Bangalore,Mini,Completed,1364
1082,2024-04-15 01:00:00,Delhi,Sedan,Completed,129
1083,2024-04-15 02:00:00,Mumbai,Mini,Cancelled,1266
1084,2024-04-15 03:00:00,Bangalore,Bike,Completed,425
1085,2024-04-15 04:00:00,Mumbai,Mini,Completed,1048
1086,2024-04-15 05:00:00,Delhi,Bike,Completed,115
1087,2024-04-15 06:00:00,Delhi,Mini,Completed,210
1088,2024-04-15 07:00:00,Bangalore,Bike,Cancelled,971
1089,2024-04-15 08:00:00,Delhi,Auto,Completed,812
1090,2024-04-15 09:00:00,Pune,Mini,Completed,206
1091,2024-04-15 10:00:00,Pune,Bike,Completed,478
1092,2024-04-15 11:00:00,Bangalore,Mini,Completed,261
1093,2024-04-15 12:00:00,Pune,Sedan,Completed,382
1094,2024-04-15 13:00:00,Mumbai,Auto,Completed,368
1095,2024-04-15 14:00:00,Bangalore,Bike,Completed,583
1096,2024-04-15 15:00:00,Bangalore,Sedan,Cancelled,766
1097,2024-04-15 16:00:00,Mumbai,Mini,Completed,1196
1098,2024-04-15 17:00:00,Pune,Sedan,Completed,1320
1099,2024-04-15 18:00:00,Pune,Mini,Completed,1366
1100,2024-04-15 19:00:00,Pune,Auto,Completed,697
1101,2024-04-15 20:00:00,Bangalore,Sedan,Completed,898
1102,2024-04-15 21:00:00,Bangalore,Auto,Completed,1382
1103,2024-04-15 22:00:00,Pune,Bike,Cancelled,897
1104,2024-04-15 23:00:00,Delhi,Mini,Completed,1272
1105,2024-04-16 00:00:00,Pune,Mini,Cancelled,489
1106,2024-04-16 01:00:00,Mumbai,Auto,Completed,515
1107,2024-04-16 02:00:00,Bangalore,Auto,Driver_No_Show,525
1108,2024-04-16 03:00:00,Mumbai,Bike,Completed,1096
1109,2024-04-16 04:00:00,Mumbai,Sedan,Completed,1340
1110,2024-04-16 05:00:00,Bangalore,Mini,Completed,966
1111,2024-04-16 06:00:00,Delhi,Mini,Cancelled,185
1112,2024-04-16 07:00:00,Pune,Bike,Cancelled,1339
1113,2024-04-16 08:00:00,Mumbai,Bike,Completed,522
1114,2024-04-16 09:00:00,Bangalore,Auto,Completed,1443
1115,2024-04-16 10:00:00,Mumbai,Auto,Completed,217
1116,2024-04-16 11:00:00,Pune,Sedan,Completed,1058
1117,2024-04-16 12:00:00,Delhi,Bike,Completed,981
1118,2024-04-16 13:00:00,Delhi,Sedan,Cancelled,1091
1119,2024-04-16 14:00:00,Delhi,Bike,Completed,514
1120,2024-04-16 15:00:00,Bangalore,Mini,Completed,698
1121,2024-04-16 16:00:00,Bangalore,Bike,Completed,139
1122,2024-04-16 17:00:00,Delhi,Bike,Completed,1284
1123,2024-04-16 18:00:00,Pune,Mini,Completed,802
1124,2024-04-16 19:00:00,Pune,Bike,Completed,636
1125,2024-04-16 20:00:00,Bangalore,Sedan,Completed,519
1126,2024-04-16 21:00:00,Delhi,Auto,Cancelled,763
1127,2024-04-16 22:00:00,Pune,Auto,Completed,194
1128,2024-04-16 23:00:00,Pune,Sedan,Completed,1072
1129,2024-04-17 00:00:00,Pune,Mini,Completed,749
1130,2024-04-17 01:00:00,Bangalore,Bike,Cancelled,387
1131,2024-04-17 02:00:00,Delhi,Sedan,Driver_No_Show,511
1132,2024-04-17 03:00:00,Mumbai,Auto,Completed,499
1133,2024-04-17 04:00:00,Delhi,Auto,Completed,627
1134,2024-04-17 05:00:00,Delhi,Sedan,Cancelled,1141
1135,2024-04-17 06:00:00,Bangalore,Auto,Completed,235
1136,2024-04-17 07:00:00,Pune,Sedan,Completed,858
1137,2024-04-17 08:00:00,Pune,Auto,Cancelled,1371
1138,2024-04-17 09:00:00,Bangalore,Sedan,Driver_No_Show,942
1139,2024-04-17 10:00:00,Bangalore,Bike,Completed,809
1140,2024-04-17 11:00:00,Bangalore,Bike,Completed,1124
1141,2024-04-17 12:00:00,Bangalore,Bike,Completed,480
1142,2024-04-17 13:00:00,Bangalore,Bike,Completed,608
1143,2024-04-17 14:00:00,Mumbai,Auto,Cancelled,905
1144,2024-04-17 15:00:00,Delhi,Mini,Cancelled,575
1145,2024-04-17 16:00:00,Delhi,Sedan,Cancelled,1053
1146,2024-04-17 17:00:00,Delhi,Mini,Completed,948
1147,2024-04-17 18:00:00,Pune,Auto,Completed,996
1148,2024-04-17 19:00:00,Mumbai,Auto,Completed,131
1149,2024-04-17 20:00:00,Delhi,Mini,Completed,217
1150,2024-04-17 21:00:00,Pune,Mini,Cancelled,1307
1151,2024-04-17 22:00:00,Mumbai,Auto,Completed,290
1152,2024-04-17 23:00:00,Mumbai,Auto,Completed,173
1153,2024-04-18 00:00:00,Pune,Sedan,Completed,722
1154,2024-04-18 01:00:00,Mumbai,Bike,Driver_No_Show,1226
1155,2024-04-18 02:00:00,Pune,Bike,Cancelled,970
1156,2024-04-18 03:00:00,Delhi,Sedan,Cancelled,685
1157,2024-04-18 04:00:00,Pune,Mini,Completed,519
1158,2024-04-18 05:00:00,Mumbai,Auto,Completed,572
1159,2024-04-18 06:00:00,Delhi,Mini,Completed,213
1160,2024-04-18 07:00:00,Delhi,Bike,Completed,1436
1161,2024-04-18 08:00:00,Bangalore,Bike,Completed,429
1162,2024-04-18 09:00:00,Bangalore,Mini,Completed,438
1163,2024-04-18 10:00:00,Mumbai,Bike,Completed,337
1164,2024-04-18 11:00:00,Pune,Auto,Completed,1296
1165,2024-04-18 12:00:00,Pune,Sedan,Completed,178
1166,2024-04-18 13:00:00,Mumbai,Mini,Completed,563
1167,2024-04-18 14:00:00,Delhi,Auto,Completed,704
1168,2024-04-18 15:00:00,Mumbai,Auto,Completed,661
1169,2024-04-18 16:00:00,Mumbai,Bike,Completed,384
1170,2024-04-18 17:00:00,Delhi,Auto,Completed,322
1171,2024-04-18 18:00:00,Pune,Mini,Cancelled,692
1172,2024-04-18 19:00:00,Mumbai,Auto,Cancelled,1389
1173,2024-04-18 20:00:00,Pune,Sedan,Completed,472
1174,2024-04-18 21:00:00,Mumbai,Auto,Completed,1356
1175,2024-04-18 22:00:00,Delhi,Auto,Completed,1010
1176,2024-04-18 23:00:00,Delhi,Sedan,Completed,927
1177,2024-04-19 00:00:00,Bangalore,Auto,Cancelled,335
1178,2024-04-19 01:00:00,Delhi,Auto,Completed,770
1179,2024-04-19 02:00:00,Bangalore,Bike,Completed,927
1180,2024-04-19 03:00:00,Mumbai,Mini,Completed,862
1181,2024-04-19 04:00:00,Pune,Bike,Completed,1437
1182,2024-04-19 05:00:00,Delhi,Mini,Completed,479
1183,2024-04-19 06:00:00,Delhi,Sedan,Completed,893
1184,2024-04-19 07:00:00,Delhi,Sedan,Completed,713
1185,2024-04-19 08:00:00,Mumbai,Sedan,Completed,662
1186,2024-04-19 09:00:00,Bangalore,Mini,Driver_No_Show,519
1187,2024-04-19 10:00:00,Mumbai,Mini,Cancelled,151
1188,2024-04-19 11:00:00,Pune,Mini,Completed,918
1189,2024-04-19 12:00:00,Mumbai,Sedan,Completed,304
1190,2024-04-19 13:00:00,Pune,Mini,Completed,1100
1191,2024-04-19 14:00:00,Delhi,Auto,Completed,830
1192,2024-04-19 15:00:00,Pune,Bike,Completed,356
1193,2024-04-19 16:00:00,Pune,Sedan,Completed,284
1194,2024-04-19 17:00:00,Bangalore,Bike,Cancelled,244
1195,2024-04-19 18:00:00,Pune,Auto,Completed,1137
1196,2024-04-19 19:00:00,Pune,Mini,Completed,345
1197,2024-04-19 20:00:00,Mumbai,Bike,Completed,286
1198,2024-04-19 21:00:00,Delhi,Auto,Completed,1460
1199,2024-04-19 22:00:00,Mumbai,Auto,Completed,1382
1200,2024-04-19 23:00:00,Mumbai,Bike,Cancelled,965
1201,2024-04-20 00:00:00,Delhi,Sedan,Cancelled,139
1202,2024-04-20 01:00:00,Delhi,Bike,Completed,700
1203,2024-04-20 02:00:00,Pune,Sedan,Completed,1061
1204,2024-04-20 03:00:00,Pune,Mini,Cancelled,1085
1205,2024-04-20 04:00:00,Bangalore,Sedan,Completed,1474
1206,2024-04-20 05:00:00,Mumbai,Mini,Cancelled,108
1207,2024-04-20 06:00:00,Delhi,Bike,Completed,449
1208,2024-04-20 07:00:00,Pune,Mini,Completed,183
1209,2024-04-20 08:00:00,Delhi,Auto,Completed,632
1210,2024-04-20 09:00:00,Pune,Mini,Completed,1088
1211,2024-04-20 10:00:00,Bangalore,Sedan,Cancelled,457
1212,2024-04-20 11:00:00,Bangalore,Sedan,Completed,477
1213,2024-04-20 12:00:00,Delhi,Sedan,Completed,271
1214,2024-04-20 13:00:00,Bangalore,Mini,Completed,1148
1215,2024-04-20 14:00:00,Delhi,Sedan,Cancelled,492
1216,2024-04-20 15:00:00,Pune,Sedan,Completed,1226
1217,2024-04-20 16:00:00,Mumbai,Auto,Cancelled,801
1218,2024-04-20 17:00:00,Bangalore,Mini,Completed,1359
1219,2024-04-20 18:00:00,Pune,Auto,Completed,648
1220,2024-04-20 19:00:00,Mumbai,Sedan,Completed,883
1221,2024-04-20 20:00:00,Mumbai,Sedan,Completed,431
1222,2024-04-20 21:00:00,Mumbai,Sedan,Completed,893
1223,2024-04-20 22:00:00,Pune,Mini,Completed,748
1224,2024-04-20 23:00:00,Pune,Bike,Completed,1082
1225,2024-04-21 00:00:00,Delhi,Sedan,Completed,1152
1226,2024-04-21 01:00:00,Mumbai,Sedan,Completed,642
1227,2024-04-21 02:00:00,Mumbai,Sedan,Completed,1142
1228,2024-04-21 03:00:00,Mumbai,Sedan,Completed,1271
1229,2024-04-21 04:00:00,Delhi,Mini,Completed,590
1230,2024-04-21 05:00:00,Mumbai,Bike,Driver_No_Show,382
1231,2024-04-21 06:00:00,Pune,Bike,Completed,961
1232,2024-04-21 07:00:00,Mumbai,Bike,Completed,212
1233,2024-04-21 08:00:00,Bangalore,Sedan,Completed,1453
1234,2024-04-21 09:00:00,Pune,Sedan,Completed,1378
1235,2024-04-21 10:00:00,Delhi,Bike,Completed,961
1236,2024-04-21 11:00:00,Mumbai,Bike,Completed,709
1237,2024-04-21 12:00:00,Bangalore,Sedan,Completed,607
1238,2024-04-21 13:00:00,Delhi,Sedan,Completed,565
1239,2024-04-21 14:00:00,Delhi,Auto,Driver_No_Show,923
1240,2024-04-21 15:00:00,Pune,Auto,Cancelled,708
1241,2024-04-21 16:00:00,Delhi,Auto,Completed,1221
1242,2024-04-21 17:00:00,Delhi,Bike,Completed,389
1243,2024-04-21 18:00:00,Delhi,Mini,Cancelled,967
1244,2024-04-21 19:00:00,Delhi,Sedan,Driver_No_Show,1279
1245,2024-04-21 20:00:00,Mumbai,Auto,Completed,881
1246,2024-04-21 21:00:00,Mumbai,Mini,Completed,261
1247,2024-04-21 22:00:00,Mumbai,Sedan,Cancelled,723
1248,2024-04-21 23:00:00,Mumbai,Mini,Completed,816
1249,2024-04-22 00:00:00,Bangalore,Bike,Completed,1220
1250,2024-04-22 01:00:00,Mumbai,Bike,Completed,666
1251,2024-04-22 02:00:00,Delhi,Bike,Cancelled,1093
1252,2024-04-22 03:00:00,Mumbai,Auto,Cancelled,1240
1253,2024-04-22 04:00:00,Mumbai,Sedan,Completed,1312
1254,2024-04-22 05:00:00,Pune,Bike,Completed,1446
1255,2024-04-22 06:00:00,Delhi,Auto,Completed,695
1256,2024-04-22 07:00:00,Mumbai,Auto,Cancelled,1303
1257,2024-04-22 08:00:00,Mumbai,Auto,Completed,1304
1258,2024-04-22 09:00:00,Mumbai,Auto,Cancelled,1058
1259,2024-04-22 10:00:00,Bangalore,Bike,Completed,1112
1260,2024-04-22 11:00:00,Mumbai,Auto,Cancelled,1410
1261,2024-04-22 12:00:00,Pune,Bike,Completed,574
1262,2024-04-22 13:00:00,Delhi,Bike,Completed,717
1263,2024-04-22 14:00:00,Delhi,Auto,Completed,740
1264,2024-04-22 15:00:00,Mumbai,Bike,Completed,361
1265,2024-04-22 16:00:00,Mumbai,Sedan,Cancelled,261
1266,2024-04-22 17:00:00,Mumbai,Sedan,Completed,280
1267,2024-04-22 18:00:00,Delhi,Mini,Completed,824
1268,2024-04-22 19:00:00,Delhi,Sedan,Completed,568
1269,2024-04-22 20:00:00,Bangalore,Bike,Cancelled,120
1270,2024-04-22 21:00:00,Pune,Bike,Completed,1398
1271,2024-04-22 22:00:00,Bangalore,Sedan,Completed,359
1272,2024-04-22 23:00:00,Pune,Auto,Cancelled,1456
1273,2024-04-23 00:00:00,Bangalore,Auto,Completed,565
1274,2024-04-23 01:00:00,Delhi,Bike,Completed,1239
1275,2024-04-23 02:00:00,Bangalore,Auto,Completed,636
1276,2024-04-23 03:00:00,Pune,Mini,Completed,1051
1277,2024-04-23 04:00:00,Mumbai,Mini,Cancelled,865
1278,2024-04-23 05:00:00,Pune,Sedan,Cancelled,1058
1279,2024-04-23 06:00:00,Mumbai,Sedan,Completed,1033
1280,2024-04-23 07:00:00,Delhi,Auto,Completed,950
1281,2024-04-23 08:00:00,Pune,Bike,Completed,1380
1282,2024-04-23 09:00:00,Bangalore,Sedan,Completed,1291
1283,2024-04-23 10:00:00,Pune,Mini,Completed,632
1284,2024-04-23 11:00:00,Mumbai,Sedan,Cancelled,114
1285,2024-04-23 12:00:00,Delhi,Sedan,Completed,149
1286,2024-04-23 13:00:00,Bangalore,Mini,Completed,1098
1287,2024-04-23 14:00:00,Pune,Bike,Cancelled,403
1288,2024-04-23 15:00:00,Mumbai,Sedan,Cancelled,515
1289,2024-04-23 16:00:00,Bangalore,Sedan,Completed,404
1290,2024-04-23 17:00:00,Delhi,Sedan,Cancelled,295
1291,2024-04-23 18:00:00,Bangalore,Auto,Completed,912
1292,2024-04-23 19:00:00,Delhi,Sedan,Completed,899
1293,2024-04-23 20:00:00,Bangalore,Mini,Completed,487
1294,2024-04-23 21:00:00,Pune,Bike,Completed,856
1295,2024-04-23 22:00:00,Mumbai,Bike,Completed,554
1296,2024-04-23 23:00:00,Pune,Mini,Cancelled,812
1297,2024-04-24 00:00:00,Pune,Auto,Cancelled,804
1298,2024-04-24 01:00:00,Delhi,Mini,Completed,947
1299,2024-04-24 02:00:00,Delhi,Bike,Completed,1433
1300,2024-04-24 03:00:00,Delhi,Mini,Completed,1250
1301,2024-04-24 04:00:00,Pune,Auto,Completed,274
1302,2024-04-24 05:00:00,Bangalore,Bike,Cancelled,1257
1303,2024-04-24 06:00:00,Bangalore,Auto,Completed,1189
1304,2024-04-24 07:00:00,Pune,Mini,Completed,1488
1305,2024-04-24 08:00:00,Pune,Sedan,Completed,378
1306,2024-04-24 09:00:00,Mumbai,Mini,Completed,857
1307,2024-04-24 10:00:00,Delhi,Auto,Completed,462
1308,2024-04-24 11:00:00,Delhi,Mini,Completed,270
1309,2024-04-24 12:00:00,Pune,Sedan,Completed,1174
1310,2024-04-24 13:00:00,Pune,Auto,Completed,1451
1311,2024-04-24 14:00:00,Bangalore,Mini,Completed,764
1312,2024-04-24 15:00:00,Pune,Auto,Completed,691
1313,2024-04-24 16:00:00,Bangalore,Auto,Cancelled,1030
1314,2024-04-24 17:00:00,Pune,Bike,Driver_No_Show,1268
1315,2024-04-24 18:00:00,Mumbai,Bike,Cancelled,373
